CENSUS_YEAR,GEO_CODE (POR),GEO_LEVEL,GEO_NAME,GNR,GNR_LF,DATA_QUALITY_FLAG,ALT_GEO_CODE,DIM: Profile of Dissemination Areas (2247),Member ID: Profile of Dissemination Areas (2247),Notes: Profile of Dissemination Areas (2247),Dim: Sex (3): Member ID: [1]: Total - Sex,Dim: Sex (3): Member ID: [2]: Male,Dim: Sex (3): Member ID: [3]: Female
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,"Population, 2016",1,1,414.0,,
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,"Population, 2011",2,2,,,
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,"Population percentage change, 2011 to 2016",3,,,,
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,Total private dwellings,4,3,192.0,,
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,Private dwellings occupied by usual residents,5,4,191.0,,
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,Population density per square kilometre,6,,1413.221777292899,,
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,Land area in square kilometres,7,,0.29294765100000003,,
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,Total - Age groups and average age of the population - 100% data,8,5,416.1454935937198,200.48048769100453,213.4288439348767
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,0 to 14 years,9,,52.684835024111095,25.005302439121998,26.78812253636673
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,0 to 4 years,10,,16.075928260333086,4.910392113705638,8.92937417878891
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,5 to 9 years,11,,17.85874835757782,8.92937417878891,8.92937417878891
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,10 to 14 years,12,,21.87773042266109,12.056946195249816,9.820784227411275
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,15 to 64 years,13,,237.0893944547825,115.64379614622726,123.6817602763938
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,15 to 19 years,14,,20.986320374038726,12.056946195249816,8.92937417878891
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,20 to 24 years,15,,17.85874835757782,12.056946195249816,5.801802162328004
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,25 to 29 years,16,,12.056946195249816,4.910392113705638,7.146554081544177
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,30 to 34 years,17,,12.948356243872182,4.910392113705638,11.16553614662745
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,35 to 39 years,18,,20.986320374038726,12.056946195249816,8.92937417878891
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,40 to 44 years,19,,12.948356243872182,8.037964130166543,5.801802162328004
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,45 to 49 years,20,,25.896712487744363,10.712194276033642,12.948356243872182
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,50 to 54 years,21,,31.698514650072365,20.094910325416357,14.731176341116914
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,55 to 59 years,22,,35.71749671515564,15.622586389739281,16.967338308955455
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,60 to 64 years,23,,48.227784780999265,20.094910325416357,29.024284504205266
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,65 years and over,24,,123.24369209836524,58.04856900841053,64.30371304133234
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,65 to 69 years,25,,34.82608666653327,17.85874835757782,16.967338308955455
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,70 to 74 years,26,,32.15185652066617,15.18451821171072,13.839766292494549
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,75 to 79 years,27,,25.896712487744363,9.820784227411275,15.18451821171072
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,80 to 84 years,28,,22.3310722932549,11.16553614662745,7.146554081544177
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,85 years and over,29,,8.037964130166543,4.0189820650832715,7.146554081544177
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,85 to 89 years,30,,4.910392113705638,4.0189820650832715,4.0189820650832715
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,90 to 94 years,31,,3.1275720164609053,0.0,3.1275720164609053
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,95 to 99 years,32,,0.0,0.0,0.0
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,100 years and over,33,,0.8914100486223663,0.0,0.0
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,Total - Distribution (%) of the population by broad age groups - 100% data,34,,100.0,100.0,100.0
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,0 to 14 years,35,,12.625120772946858,12.507729468599036,12.557971014492754
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,15 to 64 years,36,,56.950241545893725,57.63913043478261,57.94685990338164
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,65 years and over,37,,29.590338164251207,28.97632850241546,30.14009661835749
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,85 years and over,38,,1.893719806763285,1.9937198067632849,3.36231884057971
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,Average age of the population,39,,49.09516908212561,48.4608695652174,49.70289855072464
2016,35068-116-0,PollDiv,35068-116-0,2.1,5.4,0,35068-116-0,Median age of the population,40,6,54.76231884057971,53.76086956521739,55.69033816425121
