CENSUS_YEAR,GEO_CODE (POR),GEO_LEVEL,GEO_NAME,GNR,GNR_LF,DATA_QUALITY_FLAG,ALT_GEO_CODE,DIM: Profile of Dissemination Areas (2247),Member ID: Profile of Dissemination Areas (2247),Notes: Profile of Dissemination Areas (2247),Dim: Sex (3): Member ID: [1]: Total - Sex,Dim: Sex (3): Member ID: [2]: Male,Dim: Sex (3): Member ID: [3]: Female
2016,35073-128-0,PollDiv,35073-128-0,2.0,4.9,0,35073-128-0,"Population, 2016",1,1,843.0,,
2016,35073-128-0,PollDiv,35073-128-0,2.0,4.9,0,35073-128-0,"Population, 2011",2,2,,,
2016,35073-128-0,PollDiv,35073-128-0,2.0,4.9,0,35073-128-0,"Population percentage change, 2011 to 2016",3,,,,
2016,35073-128-0,PollDiv,35073-128-0,2.0,4.9,0,35073-128-0,Total private dwellings,4,3,232.0,,
2016,35073-128-0,PollDiv,35073-128-0,2.0,4.9,0,35073-128-0,Private dwellings occupied by usual residents,5,4,232.0,,
2016,35073-128-0,PollDiv,35073-128-0,2.0,4.9,0,35073-128-0,Population density per square kilometre,6,,201.85100556705672,,
2016,35073-128-0,PollDiv,35073-128-0,2.0,4.9,0,35073-128-0,Land area in square kilometres,7,,4.176347785,,
2016,35073-128-0,PollDiv,35073-128-0,2.0,4.9,0,35073-128-0,Total - Age groups and average age of the population - 100% data,8,5,841.6454166526606,411.22641695954053,433.29489468118686
2016,35073-128-0,PollDiv,35073-128-0,2.0,4.9,0,35073-128-0,0 to 14 years,9,,252.94877107974594,130.34183585993844,122.23147191365476
2016,35073-128-0,PollDiv,35073-128-0,2.0,4.9,0,35073-128-0,0 to 4 years,10,,53.63000913476355,25.447609220587626,28.34658348725361
2016,35073-128-0,PollDiv,35073-128-0,2.0,4.9,0,35073-128-0,5 to 9 years,11,,76.34580307447204,44.22960267228312,35.50866299088699
2016,35073-128-0,PollDiv,35073-128-0,2.0,4.9,0,35073-128-0,10 to 14 years,12,,119.7216005762908,58.12910456585535,61.48647943525516
2016,35073-128-0,PollDiv,35073-128-0,2.0,4.9,0,35073-128-0,15 to 64 years,13,,556.2162368879866,262.88913295484934,295.72151903987105
2016,35073-128-0,PollDiv,35073-128-0,2.0,4.9,0,35073-128-0,15 to 19 years,14,,84.56306136110072,35.00369720349491,49.86465202516202
2016,35073-128-0,PollDiv,35073-128-0,2.0,4.9,0,35073-128-0,20 to 24 years,15,,32.12704879814253,15.858248886345793,16.268799911796744
2016,35073-128-0,PollDiv,35073-128-0,2.0,4.9,0,35073-128-0,25 to 29 years,16,,15.50533388345317,7.429835214521248,8.21660296341045
2016,35073-128-0,PollDiv,35073-128-0,2.0,4.9,0,35073-128-0,30 to 34 years,17,,38.006650235431,13.932551802960312,24.039010713172456
2016,35073-128-0,PollDiv,35073-128-0,2.0,4.9,0,35073-128-0,35 to 39 years,18,,55.625350681406445,25.411768084003835,27.231671034155504
2016,35073-128-0,PollDiv,35073-128-0,2.0,4.9,0,35073-128-0,40 to 44 years,19,,109.2491180153758,48.06845742301592,61.379931884735804
2016,35073-128-0,PollDiv,35073-128-0,2.0,4.9,0,35073-128-0,45 to 49 years,20,,117.267327451575,56.54453648660988,60.72279096496512
2016,35073-128-0,PollDiv,35073-128-0,2.0,4.9,0,35073-128-0,50 to 54 years,21,,57.7872221444298,34.76858477453518,23.19482938367139
2016,35073-128-0,PollDiv,35073-128-0,2.0,4.9,0,35073-128-0,55 to 59 years,22,,26.141653227620253,13.604938074090482,10.588692208830674
2016,35073-128-0,PollDiv,35073-128-0,2.0,4.9,0,35073-128-0,60 to 64 years,23,,22.360965474784855,9.895179177137122,12.606890592126263
2016,35073-128-0,PollDiv,35073-128-0,2.0,4.9,0,35073-128-0,65 years and over,24,,32.82078427178256,17.67815183649746,15.142632435285096
2016,35073-128-0,PollDiv,35073-128-0,2.0,4.9,0,35073-128-0,65 to 69 years,25,,10.729043086023657,6.820012896694364,7.266405058729106
2016,35073-128-0,PollDiv,35073-128-0,2.0,4.9,0,35073-128-0,70 to 74 years,26,,8.322619538590732,4.214318056885507,4.249405776183753
2016,35073-128-0,PollDiv,35073-128-0,2.0,4.9,0,35073-128-0,75 to 79 years,27,,6.820012896694364,3.3924625886980593,3.6268216003722378
2016,35073-128-0,PollDiv,35073-128-0,2.0,4.9,0,35073-128-0,80 to 84 years,28,,3.3924625886980593,3.3924625886980593,3.216270574921286
2016,35073-128-0,PollDiv,35073-128-0,2.0,4.9,0,35073-128-0,85 years and over,29,,0.37546330615270573,0.3403755868544601,0.0
