CENSUS_YEAR,GEO_CODE (POR),GEO_LEVEL,GEO_NAME,GNR,GNR_LF,DATA_QUALITY_FLAG,ALT_GEO_CODE,DIM: Profile of Dissemination Areas (2247),Member ID: Profile of Dissemination Areas (2247),Notes: Profile of Dissemination Areas (2247),Dim: Sex (3): Member ID: [1]: Total - Sex,Dim: Sex (3): Member ID: [2]: Male,Dim: Sex (3): Member ID: [3]: Female
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,"Population, 2016",1,1,222.0,,
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,"Population, 2011",2,2,,,
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,"Population percentage change, 2011 to 2016",3,,,,
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,Total private dwellings,4,3,207.0,,
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,Private dwellings occupied by usual residents,5,4,102.0,,
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,Population density per square kilometre,6,,11.865424212157386,,
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,Land area in square kilometres,7,,18.70982411,,
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,Total - Age groups and average age of the population - 100% data,8,5,223.82716049382717,107.34567901234568,114.19753086419753
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,0 to 14 years,9,,22.839506172839506,11.419753086419753,11.419753086419753
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,0 to 4 years,10,,6.851851851851852,4.567901234567901,0.0
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,5 to 9 years,11,,6.851851851851852,2.2839506172839505,4.567901234567901
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,10 to 14 years,12,,9.135802469135802,2.2839506172839505,6.851851851851852
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,15 to 64 years,13,,141.60493827160494,68.51851851851852,75.37037037037037
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,15 to 19 years,14,,9.135802469135802,4.567901234567901,4.567901234567901
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,20 to 24 years,15,,11.419753086419753,4.567901234567901,6.851851851851852
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,25 to 29 years,16,,13.703703703703704,9.135802469135802,4.567901234567901
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,30 to 34 years,17,,4.567901234567901,2.2839506172839505,2.2839506172839505
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,35 to 39 years,18,,6.851851851851852,4.567901234567901,2.2839506172839505
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,40 to 44 years,19,,11.419753086419753,4.567901234567901,4.567901234567901
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,45 to 49 years,20,,15.987654320987655,6.851851851851852,9.135802469135802
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,50 to 54 years,21,,18.271604938271604,6.851851851851852,9.135802469135802
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,55 to 59 years,22,,20.555555555555557,9.135802469135802,11.419753086419753
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,60 to 64 years,23,,31.97530864197531,13.703703703703704,15.987654320987655
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,65 years and over,24,,57.098765432098766,29.691358024691358,27.40740740740741
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,65 to 69 years,25,,20.555555555555557,9.135802469135802,9.135802469135802
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,70 to 74 years,26,,20.555555555555557,11.419753086419753,9.135802469135802
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,75 to 79 years,27,,13.703703703703704,6.851851851851852,6.851851851851852
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,80 to 84 years,28,,4.567901234567901,2.2839506172839505,2.2839506172839505
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,85 years and over,29,,2.2839506172839505,0.0,0.0
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,85 to 89 years,30,,2.2839506172839505,0.0,2.2839506172839505
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,90 to 94 years,31,,2.2839506172839505,0.0,2.2839506172839505
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,95 to 99 years,32,,0.0,0.0,0.0
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,100 years and over,33,,0.0,0.0,0.0
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,Total - Distribution (%) of the population by broad age groups - 100% data,34,,100.0,100.0,100.0
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,0 to 14 years,35,,10.199999999999998,10.6,10.0
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,15 to 64 years,36,,63.29999999999999,63.79999999999999,66.0
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,65 years and over,37,,25.5,27.7,24.0
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,85 years and over,38,,1.0,0.0,0.0
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,Average age of the population,39,,49.1,49.0,49.1
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,Median age of the population,40,6,54.70000000000001,55.1,54.0
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,Total - Occupied private dwellings by structural type of dwelling - 100% data,41,7,100.52980132450331,,
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,Single-detached house,42,,86.82119205298014,,
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,Apartment in a building that has five or more storeys,43,,0.0,,
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,Other attached dwelling,44,8,2.2847682119205297,,
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,Semi-detached house,45,,0.0,,
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,Row house,46,,0.0,,
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,Apartment or flat in a duplex,47,,0.0,,
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,Apartment in a building that has fewer than five storeys,48,,0.0,,
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,Other single-attached house,49,,0.0,,
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,Movable dwelling,50,9,9.139072847682119,,
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,Total - Private households by household size - 100% data,51,10,98.24503311258277,,
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,1 person,52,,27.417218543046356,,
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,2 persons,53,,41.12582781456954,,
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,3 persons,54,,13.708609271523178,,
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,4 persons,55,,9.139072847682119,,
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,5 or more persons,56,,4.569536423841059,,
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,Number of persons in private households,57,,221.54320987654322,,
2016,35039-21-0,PollDiv,35039-21-0,7.1,10.2,111,35039-21-0,Average household size,58,,2.2,,
