CENSUS_YEAR,GEO_CODE (POR),GEO_LEVEL,GEO_NAME,GNR,GNR_LF,DATA_QUALITY_FLAG,ALT_GEO_CODE,DIM: Profile of Dissemination Areas (2247),Member ID: Profile of Dissemination Areas (2247),Notes: Profile of Dissemination Areas (2247),Dim: Sex (3): Member ID: [1]: Total - Sex,Dim: Sex (3): Member ID: [2]: Male,Dim: Sex (3): Member ID: [3]: Female
2016,35080-155-0,PollDiv,35080-155-0,4.3,6.9,0,35080-155-0,"Population, 2016",1,1,527.0,,
2016,35080-155-0,PollDiv,35080-155-0,4.3,6.9,0,35080-155-0,"Population, 2011",2,2,,,
2016,35080-155-0,PollDiv,35080-155-0,4.3,6.9,0,35080-155-0,"Population percentage change, 2011 to 2016",3,,,,
2016,35080-155-0,PollDiv,35080-155-0,4.3,6.9,0,35080-155-0,Total private dwellings,4,3,218.0,,
2016,35080-155-0,PollDiv,35080-155-0,4.3,6.9,0,35080-155-0,Private dwellings occupied by usual residents,5,4,216.0,,
2016,35080-155-0,PollDiv,35080-155-0,4.3,6.9,0,35080-155-0,Population density per square kilometre,6,,665.3318224990093,,
2016,35080-155-0,PollDiv,35080-155-0,4.3,6.9,0,35080-155-0,Land area in square kilometres,7,,0.7920859669999999,,
2016,35080-155-0,PollDiv,35080-155-0,4.3,6.9,0,35080-155-0,Total - Age groups and average age of the population - 100% data,8,5,527.0637933858729,264.59306236873283,263.30676477300324
2016,35080-155-0,PollDiv,35080-155-0,4.3,6.9,0,35080-155-0,0 to 14 years,9,,107.9299419884361,57.248770514431314,50.574735358148
2016,35080-155-0,PollDiv,35080-155-0,4.3,6.9,0,35080-155-0,0 to 4 years,10,,33.95397068220627,19.493258206946766,17.02866999327336
2016,35080-155-0,PollDiv,35080-155-0,4.3,6.9,0,35080-155-0,5 to 9 years,11,,35.85184539243206,20.25635535314489,17.02866999327336
2016,35080-155-0,PollDiv,35080-155-0,4.3,6.9,0,35080-155-0,10 to 14 years,12,,32.1754670546231,16.384943929717863,17.13783150244052
2016,35080-155-0,PollDiv,35080-155-0,4.3,6.9,0,35080-155-0,15 to 64 years,13,,361.5264808244167,181.46096996465667,179.33863861306395
2016,35080-155-0,PollDiv,35080-155-0,4.3,6.9,0,35080-155-0,15 to 19 years,14,,36.15638140542323,18.441626826059633,17.714754579363596
2016,35080-155-0,PollDiv,35080-155-0,4.3,6.9,0,35080-155-0,20 to 24 years,15,,34.78455365144871,18.054286048133875,17.457139850010872
2016,35080-155-0,PollDiv,35080-155-0,4.3,6.9,0,35080-155-0,25 to 29 years,16,,39.38556271488215,18.163447557301033,20.409371334434173
2016,35080-155-0,PollDiv,35080-155-0,4.3,6.9,0,35080-155-0,30 to 34 years,17,,32.00372390172128,17.135106109130145,16.408233862434113
2016,35080-155-0,PollDiv,35080-155-0,4.3,6.9,0,35080-155-0,35 to 39 years,18,,31.362723231476153,14.975053908447915,16.30179774657733
2016,35080-155-0,PollDiv,35080-155-0,4.3,6.9,0,35080-155-0,40 to 44 years,19,,35.725186155375354,15.959540884496677,18.033721508728
2016,35080-155-0,PollDiv,35080-155-0,4.3,6.9,0,35080-155-0,45 to 49 years,20,,36.69094595981157,17.714754579363596,19.78893520359492
